_0757356,0467503,0685656
0216413,0051440,_0687002
0799002,_1132403,0214728
_0770949,0428647,0716660
0141649,_0024423,_0696817
0640845,_1090181,0141176
_0779751,0476569,0597873
0311425,0084301,_0703102
0884521,_1180138,0306415
_0762261,0418951,0773612
0074217,_0049580,_0690559
0579376,_1040974,0074149
_0796017,0450730,0547501
0330897,0036829,_0714576
0789758,_1209427,0324892
_0725458,0488438,0710183
0212608,0079733,_0663478
0838360,_1119045,0211010
_0790570,0393781,0743548
0071059,_0084515,_0710754
0522237,_1025157,0070999
_0817347,0462832,0498820
0392424,0075171,_0729334
0886563,_1235681,0382429
_0720006,0445474,0774904
0102252,_0018015,_0659389
0618409,_1065457,0102074
_0783753,0459970,0579739
0310344,0049961,_0705942
0811345,_1192998,0305386
_0739231,0467448,0725214
0177085,0040906,_0673720
0763269,_1109915,0176161
_0776221,0426805,0691287
0163779,_0025280,_0700588
0642255,_1104370,0163048
_0776134,0491505,0599003
0325695,0115746,_0700526
0950043,_1170829,0319967
_0789593,0377350,0813441
_0018858,_0117238,_0710067
0450439,_0947436,_0018857
_0833256,0379346,0435361
0343393,_0088856,_0740125
0534346,_1198137,0336684
_0769782,0633256,0509278
0506792,0447760,_0695978
1522596,_0787697,0485375
_1366319,_0499251,0998839
_1730721,0425837,_0979167
1535961,0391542,_0987239
1548490,_1421097,0999393
_0744263,0106847,0999751
_0711930,_0501362,_0677430
_0255492,0101183,_0653296
0874071,_0804618,_0252721
_0738232,_0163044,0766948
_1085784,_0460888,_0672981
_0257572,0212891,_0884669
1338255,_0702504,_0254733
_0786288,_0628375,0973084
_1904700,0445296,_0707736
1323436,0475647,_0944770
1670880,_1161161,0969562
_1244538,0064441,0994996
_0712040,_0264202,_0947248
0345329,_0354415,_0653379
_0066896,_0874089,0338506
_1264349,0568916,_0066847
1013596,0545173,_0953411
1803787,_0855749,0848739
_1546692,_0434688,0972980
_1592580,0352246,_0999709
1483985,0204457,_0999763
1245171,_1700913,0996234
_0237041,_0176517,0947451
_1327709,_0755941,_0234828
_0794919,1022812,_0970600
1666054,1286353,_0713807
0795571,0116538,0995466
_0679691,_1454549,0714263
_0567640,1351346,_0628553
0724250,1350561,_0537644
0627855,0536612,0662574
0294193,_0660545,0587410
_1578563,_0155740,0289967
_0567517,_0073972,_0999970
0805402,_0623311,_0537540
_0479175,_0556045,0721109
_1653425,0088605,_0461047
0546524,_0097450,_0996588
0752636,_1319908,0519720
_0676684,0527905,0683565
0270726,0141776,_0626211
0934239,_1116305,0267432
_0844195,0338778,0804147
_0063648,_0158255,_0747436
0400043,_0885604,_0063605
_0853272,0291938,0389458
0244783,_0232120,_0753436
0252429,_1003534,0242346
_1020300,0599559,0249757
0748066,0502016,_0852265
1710610,_0811049,0680223
_1474259,_0507074,0990242
_1704734,0486024,_0995344
1625708,0514877,_0991044
1672712,_1184973,0998493
_1219356,0080488,0994811
_0681853,_0268766,_0938878
0332490,_0365367,_0630233
_0106265,_0845528,0326397
_1274285,0534197,_0106065
1021339,0467443,_0956362
1731568,_1037499,0852808
_1356638,_0088885,0987104
_1021647,_0204871,_0977156
0441399,_0262291,_0852969
0283344,_1086655,0427205
_1073962,0693959,0279567
0749584,0758013,_0879096
1825752,_0200317,0681334
_0915735,_1811001,0967674
_0101027,0867334,_0793011
1723853,0577030,_0100855
1035931,_1068135,0988310
_1572752,0230984,0860337
_0176355,0006735,_0999998
1012209,_0885486,_0175443
_0756959,_0062680,0848005
_0943420,_0516013,_0686714
_0284167,0263898,_0809571
1360835,_0617676,_0280357
_0748816,_0843413,0978039
_1877497,0928362,_0680772
1344071,1571996,_0953335
0427876,0011929,0974408
_0931243,_1274128,0414939
_0665714,1567982,_0802362
0407456,1204024,_0617621
1038243,0715041,0396275
0642087,_0458804,0861513
_1685008,_0845619,0598868
_1396593,1354420,_0993485
0927142,1776966,_0984865
0163780,_0182604,0799908
_1195647,_1009414,0163049
_0913031,1473327,_0930453
0701665,1464591,_0791360
0616969,0473726,0645490
0250008,_0797800,0578566
_1551929,0197826,0247412
0234432,_0040495,_0999822
0904161,_1146954,0232291
_0756618,0383370,0785907
0012348,_0124344,_0686466
0411514,_0962723,0012348
_0845478,0430839,0399997
0448241,0022089,_0748288
0783890,_1285812,0433381
_0667402,0512089,0706040
0234402,0099677,_0618947
0837231,_1122582,0232262
_0804098,0397898,0742792
0079052,_0068670,_0720205
0566574,_1037471,0078970
_0806184,0453561,0536744
0345181,0048689,_0721651
0822563,_1215499,0338367
_0724154,0472839,0732892
0174298,0044110,_0662502
0759288,_1107312,0173417
_0778330,0426344,0688405
0166111,_0025044,_0702091
0644233,_1105911,0165348
_0775593,0491980,0600585
0324635,0116513,_0700139
0951365,_1169637,0318963
_0790916,0375799,0814209
_0021737,_0119475,_0710998
0446527,_0944023,_0021735
_0834405,0375587,0431835
0341184,_0095469,_0740897
0520715,_1193167,0334603
_0778154,0638774,0497500
0520315,0465934,_0701966
1548737,_0756446,0497154
_1383291,_0580868,0999757
_1791914,0624178,_0982472
1690105,0864670,_0975653
1662888,_0384719,0992891
_1508695,_1476296,0995763
_0628911,1733123,_0998072
0287064,0877716,_0588265
1506675,0347414,0283138
0476238,_1494446,0997945
_0772580,0577740,0458439
0528600,0315221,_0697985
1328899,_1057568,0504325
_1122231,0080675,0970885
_0680290,_0314386,_0901070
0215349,_0294185,_0629018
0014016,_0894698,0213688
_1121258,0558269,0014016
0936731,0453420,_0900648
1678398,_1023926,0805626
_1354722,_0093080,0994217
_1037235,_0203428,_0976747
0441125,_0256012,_0861001
0303010,_1095469,0426957
_1058132,0691493,0298395
0731725,0744140,_0871441
1824047,_0222651,0668154
_0951274,_1783908,0968103
_0134082,0948264,_0814156
1663591,0756506,_0133681
1093261,_0618253,0995698
_1870455,_0720692,0888130
_1615076,1117154,_0955437
1330672,1777573,_0999020
0095136,_0378198,0971308
_1719901,_0668398,0094993
_1067471,0952584,_0988904
1732206,1316730,_0875984
0834954,0095645,0987002
_0711459,_1489579,0741265
_0513017,1334018,_0652939
0789908,1322312,_0490808
0641416,0506259,0710289
0222677,_0738987,0598331
_1592019,0078814,0220841
0004543,_0121950,_0999775
0729990,_0959365,0004543
_0841779,0232368,0666862
_0126333,_0324513,_0745829
0080166,_0622839,_0125998
_0858693,_0109351,0080080
_0317188,_0435285,_0756989
_0077764,_0286126,_0311896
_0286213,_0717345,_0077686
_0922252,0356467,_0282321
0976712,_0083514,_0796964
0541720,_1572545,0828662
_0434516,0432879,0515611
0318050,_0217230,_0420972
_0050577,_1069146,0312715
_0991866,0888738,_0050556
0959125,1156364,_0837048
1290690,0361689,0818689
0028608,_1381936,0961026
_1006994,0958059,0028604
0813089,1295751,_0845229
1030932,0495729,0726414
0239692,_0979114,0857778
_1665696,0568048,0237404
0776750,0693939,_0995500
1940353,_0368490,0700965
_1205641,_1577648,0932488
_0427609,1475794,_0934068
0754873,1177169,_0414696
0876615,0489544,0685196
0252560,_0911502,0768578
_1655180,0437094,0249883
0640770,0392997,_0996442
1729795,_0982186,0597813
_1248366,_0173641,0987386
_1227733,_0187016,_0948468
0412568,_0182524,_0941729
0529391,_1168208,0400963
_0891665,0617138,0505008
0513963,0476582,_0778119
1635212,_0728982,0491632
_1373095,_0674478,0997926
_1827181,0846783,_0980521
1640464,1395375,_0967313
0752418,0093699,0997574
_0737468,_1443998,0683406
_0556504,1394499,_0672416
0671170,1323531,_0528221
0682337,0574667,0621902
0364745,_0602595,0630609
_1598551,_0341158,0356711
_0967663,0186325,_0999615
1319677,_0310919,_0823562
0052979,_1484306,0968635
_0786156,0859271,0052955
0888046,0983527,_0707642
1463342,0184877,0775841
_0224861,_1714870,0994232
_0345588,0664277,_0222971
1217086,0266130,_0338750
0854854,_1509210,0938094
_0638658,0337428,0754475
_0040303,_0278950,_0596119
0011055,_0752729,_0040292
_0953066,0248287,0011054
0517792,_0242824,_0815195
0277573,_1161152,0494962
_1006103,0769792,0274022
0739460,0903668,_0844753
1701362,0122837,0673889
_0229757,_1849642,0991488
_0144316,0364829,_0227741
0956546,_0538434,_0143816
_0802409,_0841863,0817206
_1719846,0955515,_0719032
1373349,1581630,_0988913
0430853,_0015052,0980570
_0997501,_1275739,0417646
_0659950,1603029,_0840118
0372278,1145047,_0613077
1150489,0696577,0363738
0679817,_0558456,0912964
_1823515,_0639765,0628651
_1435626,0910439,_0968236
1681739,1401958,_0990878
0744094,0076979,0993852
_0771833,_1447579,0677305
_0539532,1411041,_0697450
0659626,1302581,_0513734
0715154,0583979,0612821
0381624,_0599434,0655734
_1621031,_0359443,0372428
_1006494,0227055,_0998739
1393612,_0243070,_0844962
0179763,_1617522,0984344
_0518158,0587986,0178796
0793612,0188958,_0495280
0877460,_1389695,0712891
_0691419,0432503,0769118
0088836,_0062273,_0637631
0498127,_1046284,0088719
_0802595,0507676,0477781
0457849,0167550,_0719162
1071832,_1211483,0442020
_0810833,0338840,0878079
_0137049,_0176767,_0724861
0337911,_0820192,_0136620
_0829535,0191952,0331517
0106197,_0379725,_0737618
_0014817,_0672617,0105997
_1103939,0073251,_0014817
0176525,_0326651,_0892987
0222281,_0815657,0175610
_1142149,0255775,0220455
0347704,_0136931,_0909529
0597444,_1169239,0340740
_0828604,0576584,0562531
0434062,0344044,_0736988
1420797,_0948828,0420560
_1194606,_0127248,0988771
_1142354,_0251791,_0930071
0285521,_0142432,_0909614
0589104,_1125224,0281657
_0854590,0544566,0555617
0420518,0282373,_0754302
1333180,_1043626,0408233
_1063018,0060060,0971902
_0737994,_0352090,_0873827
0120771,_0194272,_0672805
0250335,_0969045,0120478
_0945193,0544105,0247729
0711137,0330380,_0810610
1447331,_1140631,0652695
_1083836,0124369,0992388
_0611553,_0307031,_0883759
0218578,_0347229,_0574139
_0130103,_0806252,0216842
_1188968,0463171,_0129736
0974285,0267444,_0927985
1411611,_1387947,0827300
_0712103,0179298,0987357
_0550513,_0460062,_0653427
_0222372,_0087279,_0523125
0326472,_0833554,_0220544
_0738030,0228611,0320704
0185310,_0388093,_0672832
_0093199,_0707470,0184252
_1184006,0208354,_0093064
0531214,_0178694,_0926125
0512398,_1245665,0506581
_0838456,0666502,0490269
0538224,0567200,_0743612
1679042,_0534067,0512612
_1315408,_1156898,0994147
_1362119,1700516,_0967565
0187216,1322291,_0978306
1153834,0876049,0186124
0760635,_0152139,0914323
_1200086,_1406951,0689382
_0589634,1665117,_0932070
0347349,0991914,_0556056
1345289,0520483,0340406
0634114,_1068452,0974681
_1619036,0454393,0592464
0396381,0418730,_0998837
1790714,_0780289,0386083
_1261539,_0598781,0975915
_1809587,0615645,_0952560
1660116,0848454,_0971625
1680526,_0410060,0996014
_1541794,_1430997,0993986
_0719629,1786809,_0999579
0193700,0812915,_0659106
1625701,0268066,0192491
0417685,_1665976,0998493
_0425910,0348152,0405646
0304319,_0389656,_0413150
_0356533,_0780750,0299643
_1280314,0550338,_0349028
1240864,0508058,_0958106
1732743,_1051829,0946064
_1402565,_0069466,0986915
_0967779,_0195261,_0985882
0478170,_0301146,_0823628
0181719,_1049813,0460155
_1169113,0712792,0180721
0841304,0849457,_0920404
1806228,_0046388,0745513
_0635457,_1915976,0972414
_0023494,0457940,_0593546
1448637,_0426887,_0023492
_0797942,_1317025,0992548
_1124982,1493992,_0715921
0430259,1550686,_0902260
0560982,0534005,0417106
0525615,_0626392,0532018
_1504462,_0383687,0501745
_1157855,0233385,_0997801
1375959,_0159905,_0915944
0409669,_1705269,0981079
_0338497,0275291,0398306
0184213,_0566216,_0332069
_0623575,_0313112,0183173
_0821893,_0329926,_0583941
_0125722,_0186293,_0732436
0326075,_0817644,_0125392
_0842042,0193811,0320327
0121069,_0370726,_0746005
0006775,_0699547,0120774
_1120766,0124341,0006775
0268934,_0288949,_0900434
0291428,_0937375,0265704
_1126971,0461278,0287320
0604736,0233887,_0903116
1373019,_1225827,0568545
_0857792,0208153,0980506
_0465009,_0345660,_0756400
0042129,_0369822,_0448431
_0288494,_0650033,0042116
_1035219,0195209,_0284509
0680250,_0266335,_0859974
0261620,_1225673,0628987
_1010821,0817477,0258646
0731704,1014575,_0847268
1569323,0322094,0668138
0138805,_1561159,0999999
_0650249,0704756,0138360
0866983,0551475,_0605384
1508049,_0762851,0762380
_1598122,_0551454,0998032
_1715742,0633065,_0999627
1728054,0865571,_0989514
1661697,_0393781,0987660
_1518137,_1458072,0995871
_0666940,1754727,_0998614
0248183,0853586,_0618584
1557407,0321802,0245643
0467425,_1557580,0999910
_0639339,0500930,0450589
0467338,0057495,_0596665
0713090,_1289375,0450511
_0680187,0552875,0654174
0318884,0202501,_0628938
1061241,_1087147,0313507
_0930514,0241278,0872962
_0289477,_0264365,_0801927
0237554,_0613605,_0285451
_0696828,_0233449,0235326
_0724258,_0405756,_0641788
_0177908,_0098470,_0662580
0441853,_0856126,_0176971
_0766637,0204547,0427615
0037731,_0401049,_0693717
_0088675,_0586064,0037722
_1004593,_0088529,_0088558
_0116585,_0369389,_0843944
0106688,_0547769,_0116321
_0825284,_0306721,0106486
_0734114,_0223788,_0734740
0217883,_0396475,_0669930
_0108886,_0711853,0216163
_1215644,0229055,_0108671
0585025,_0138582,_0937594
0602621,_1315000,0552220
_0728524,0616787,0566804
0442938,0384098,_0665769
1411820,_0879087,0428595
_1273711,_0258454,0987390
_1390095,_0072659,_0956194
0628361,_0198918,_0983718
0517050,_1282607,0587819
_0838688,0669900,0494318
0535016,0575573,_0743767
1684808,_0512097,0509855
_1293381,_1209620,0993508
_1262505,1724733,_0961766
0162746,1229572,_0952853
1328258,0882619,0162029
0782290,_0217068,0970731
_1383623,_1350939,0704906
_0699016,1772975,_0982534
0200638,0832042,_0643465
1598460,0305879,0199295
0478761,_1598147,0999617
_0554148,0430987,0460680
0374620,_0147454,_0526219
0195083,_1177594,0365919
_0847374,0834580,0193848
0774609,0964830,_0749545
1539054,0216326,0699437
_0085952,_1706666,0999496
_0368980,0591416,_0085846
1054656,0104286,_0360664
0555689,_1601143,0869731
_0414592,0378850,0527529
0231203,_0339104,_0402817
_0287799,_0828991,0229148
_1186735,0615221,_0283842
1229171,0621388,_0927151
1784676,_0777419,0942212
_1663599,_0603836,0977215
_1713954,0779299,_0995697
1722057,1214818,_0989770
1138716,0082271,0988582
_0689176,_1654493,0908097
_0333544,1071188,_0635901
1305232,1073534,_0327394
0949146,0111111,0964945
_0639361,_1542317,0812919
_0474288,1225522,_0596683
0970438,1290078,_0456705
0666680,0410199,0825133
0003442,_0962913,0618380
_1451468,0693238,0003442
0997046,0923118,_0992889
1782050,0019193,0839871
_0562143,_1915048,0977769
_0037350,0416104,_0533001
1335789,_0506627,_0037341
_0875119,_1096406,0972513
_1537637,1426871,_0767620
0551285,1788607,_0999450
0210478,0007236,0523782
_0505431,_1136230,0208927
_0765712,1251111,_0484185
0790818,1472281,_0693050
0497683,0414735,0710929
0106314,_0851599,0477391
_1420714,0409138,0106114
0706537,0252526,_0988759
1479450,_1260833,0649204
_0834235,0176845,0995831
_0546589,_0393010,_0740783
_0050540,_0229743,_0519776
0027446,_0815325,_0050518
_0917014,0381178,0027442
0728471,_0039441,_0793789
0666930,_1451420,0665730
_0529171,0506610,0618577
0303820,0003982,_0504818
0509436,_1196155,0299168
_0737941,0647414,0487685
0529400,0463899,_0672766
1517375,_0766482,0505015
_1390621,_0546353,0998573
_1765712,0544979,_0983812
1652964,0667818,_0981064
1740703,_0827340,0996626
_1690614,_0479419,0985600
_1615502,0495946,_0992831
1658867,0509908,_0999001
1664990,_1206808,0996124
_1175988,0095216,0995567
_0659300,_0281254,_0923070
0297072,_0359853,_0612563
_0114000,_0833323,0292722
_1248925,0512757,_0113753
1009921,0406412,_0948645
1650317,_1161018,0846790
_1157291,0070639,0996840
_0718365,_0302028,_0915718
0246275,_0292395,_0658155
0045336,_0917419,0243793
_1128784,0582492,0045321
0924740,0514912,_0903893
1747518,_0879683,0798464
_1504627,_0369945,0984425
_1522513,0206967,_0997812
1238684,_0040349,_0998835
0770210,_1716128,0945356
_0247828,0036036,0696286
_0611703,_0835776,_0245299
_0718077,0831286,_0574262
1504979,0884258,_0657938
1442054,_0283205,0997835
_1404745,_1578382,0991724
_0432367,1560166,_0986245
0623366,1073673,_0419021
1075806,0467314,0583772
0343403,_1065275,0879973
_1555961,0629603,0336693
0723046,0806711,_0999890
1924176,_0073131,0661672
_0610898,_1933461,0938208
0022107,0400809,_0573604
1355542,_0576393,0022105
_0979600,_0940781,0976922
_1751002,1250423,_0830275
0939936,1902554,_0983807
0004384,_0484587,0807520
_1692044,_0386042,0004384
_0764196,0299793,_0992659
1561735,_0269625,_0691957
_0026200,_1642481,0999959
_0487849,0677285,_0026197
1024182,0386751,_0468727
1185954,_1207571,0854290
_1168485,0281852,0926858
_0222070,_0085912,_0920159
0724710,_0834443,_0220249
_0746180,_0012664,0662918
_0657450,_0533303,_0678839
_0278176,0143032,_0611100
0921672,_0760373,_0274602
_0737925,_0290503,0796613
_1362610,_0299543,_0672754
_0061211,0027776,_0978408
1040248,_0957946,_0061173
_0784036,0060950,0862530
_0677870,_0501203,_0706143
_0224915,0080902,_0627135
0804434,_0835064,_0223023
_0745598,_0056858,0720438
_0810746,_0524582,_0678411
_0285113,0211173,_0724801
1174944,_0686938,_0281266
_0753361,_0593303,0922668
_1845587,0341636,_0684094
1172470,0257159,_0962482
1387433,_1501470,0921711
_0542599,0089751,0983236
_0756905,_0630889,_0516363
_0498351,0434652,_0686675
1497896,_0173887,_0477978
0002481,_1738982,0997344
_0312982,0466066,0002481
0861958,_0222323,_0307897
_0190682,_1389000,0759119
_0786795,1096448,_0189529
0811884,1377686,_0708094
0720927,0475250,0725585
0183577,_0855688,0660081
_1598781,0367848,0182547
0592773,0235603,_0999608
1470903,_1216380,0558663
_0855524,0165850,0995015
_0565425,_0392013,_0754915
_0036822,_0220265,_0535775
0062091,_0836213,_0036813
_0917848,0404676,0062051
0730054,0007607,_0794296
0772517,_1456754,0666910
_0509214,0440415,0697940
0152841,_0154963,_0487491
0146251,_1029118,0152246
_0894159,0706677,0145730
0864836,0694935,_0779683
1726288,_0415377,0760989
_1362668,_1433406,0987935
_0753956,1716605,_0978419
0280480,0985715,_0684528
1483317,0552899,0276817
0722901,_1046869,0996176
_1663422,0373847,0661563
0243492,0267564,_0995713
1554360,_0953585,0241094
_1033680,_0167997,0999865
_1270206,_0295356,_0859188
0119808,_0018333,_0955162
0912840,_1076804,0119521
_0776967,0306207,0791244
_0114122,_0251878,_0701120
0165531,_0744353,_0113874
_0881756,0128355,0164776
0130498,_0409477,_0771857
_0023278,_0629200,0130128
_1117126,_0026697,_0023275
_0039125,_0333914,_0898845
0218567,_0663047,_0039115
_0957398,_0101194,0216831
_0423454,_0387005,_0817697
0041858,_0317664,_0410912
_0242176,_0743775,0041845
_1037085,0391141,_0239816
0984647,0042901,_0860925
0880853,_1591783,0833077
_0362619,0205763,0771282
_0317163,_0644055,_0354724
_0640374,0198956,_0311872
0731178,_0481063,_0597496
_0312609,_0848662,0667747
_1607698,0673708,_0307542
1235031,0931191,_0999319
1731939,_0081207,0944159
_0875111,_1883188,0987045
_0037561,0674460,_0767615
1765715,0092502,_0037553
0232963,_1886671,0981063
_0092051,_0023418,0230862
_0283113,_0938584,_0091921
_0770740,0834791,_0279346
1219736,0922214,_0696666
1483008,_0091211,0939008
_0957360,_1796991,0996149
_0139856,0921748,_0817675
1696678,0711024,_0139401
1103678,_0736143,0992087
_1879393,_0441112,0892870
